event_nr,position,runner,agegroup,gender,club,time,age_grade,no_runs,no_volunteered
12,29,ab8f6f854bb2b2c747ee6a9be84b0f2fe1a9c3bdc8441598d5e93793a441aa75,VF50-54,Weiblich,,38:01,45.81,42,62
12,30,6c3bfe2aa1c23ad2bc9cf9e0943dc949be728ddddd6b66008f2da3276830820e,JM11-14,Männlich,,38:07,39.00,6,9
12,31,6285d8837b4d32d7cc879cbeaf02c824fc0bf707b4004210cd32ab9a57291c31,VF50-54,Weiblich,,47:48,35.08,11,0
12,32,7a92cfe30678f97085fd25d04c1fd5d9be248e36e2a4cd5854bb418bb226f119,VF40-44,Weiblich,,47:50,32.40,29,12
13,1,99a4ab85f073f51ef581ea73451da3ea96528096c671dbd1e2dee1c888fd91db,SM20-24,Männlich,,17:35,73.36,3,1
13,2,6b2198f5c2686266ec9a0778edd828345c76a7260a12d2ba0b1f889b3632036c,VM55-59,Männlich,ASC Konstanz,18:54,81.31,6,1
13,3,ec973bd99c41628af732584be57af9b3cb749f0e5d70f246966a7d69715249a3,SM25-29,Männlich,,20:21,63.39,56,61
13,4,efed74b8af3a3345bc1da1838437c6a01052e1c13c99817fd9d92e9847e1d79b,SM25-29,Männlich,,21:59,58.68,10,2
13,5,42fbf00641480b17b63e2068eeed66bff7e11ccf6652053e3d2e8b52b6189255,VM50-54,Männlich,ASC Konstanz,22:00,68.11,105,13
13,6,1e719eef203bb2111c1b27aacf78e2531cba76c1d66a762ae8ab7aeb03f5e201,VM40-44,Männlich,,22:16,62.72,17,6
13,7,1be5a4bc82024ffc143ad211bdf364a72cdf914c6287a740bd23a9c5d546c7e4,VM60-64,Männlich,,23:18,69.46,36,4
13,8,7a92cfe30678f97085fd25d04c1fd5d9be248e36e2a4cd5854bb418bb226f119,VF40-44,Weiblich,,23:48,65.13,29,12
13,9,80e5ab0067278f3e17e7333881c20f1c10ff88e176a062984ac5f6cfb8f12b53,VF35-39,Weiblich,East Vancouver Run Crew,24:23,62.06,6,0
13,10,0f54dd12e503c7ea24b231567f7119b37f91d6a8515b106dcef19481cf90df80,SF25-29,Weiblich,,24:52,59.52,59,28
13,11,b5209396ac90a9b992da807cf23efa95904242a671e13aceaf3980baa69b3aa5,VM55-59,Männlich,,25:14,61.96,115,8
13,12,98e1aa963a9b53859c33b45c8d3b37e899d3708d0b663c2204a0d0a16e089a19,VM50-54,Männlich,,25:44,59.20,3,0
13,13,94991abe86716d03fea3cc0e604cdb68e9f0a0e706b0c8c9c18f57692ede1661,SF30-34,Weiblich,San Francisco Road Runners Club,25:55,57.36,33,3
13,14,5cff48ad710cf05a5db6417af5d45ebac893b1c7449f3173c9de9e37a66dc8ac,VF35-39,Weiblich,Laufen gegen Leiden eV,27:32,54.96,4,1
13,15,de404fd142e59f1a244240487bf1f97b576c3df879439a626c52ce646e943442,SF25-29,Weiblich,,28:02,52.79,8,0
13,16,fb0ec006321eaeb1c37c0855e3fdd840bb8e0e05217171a7357000ece91604f1,VF45-49,Weiblich,Trinity Church Perth,28:09,58.14,176,20
13,17,765f889c200ca1111f36ecdd924a0732796af591c43e959b91ba3675b9a25a22,SF30-34,Weiblich,,34:23,43.24,4,0
13,18,3884b64679c201d4050e25bcef1f75c4958d17936be632bf8823c5fe9ec0dc30,VF60-64,Weiblich,,42:02,46.83,2,0
13,19,1c440a713069018d8747595c68986cd8eb06d133c3d1cc9c9620c0edaaabe5aa,VF35-39,Weiblich,,47:42,31.73,1,0
13,20,6285d8837b4d32d7cc879cbeaf02c824fc0bf707b4004210cd32ab9a57291c31,VF50-54,Weiblich,,50:04,33.49,11,0
13,21,a68485e947e49f42dbd7efc04599b36b6808850f9163fc0c84037374e504d09c,VF55-59,Weiblich,,50:06,36.63,76,15
14,1,e51ebfa605cd6f36a8dbf88b694726e1fc087e34a24c5298b4e0ed46fe0d2d29,SM30-34,Männlich,,19:20,67.07,4,0
14,2,66daff14c8384932123f43fcf0a7f97405a152e2fcbe189592d0f0271399fe4b,SM20-24,Männlich,,20:41,62.37,20,25
14,3,f78ca3111e10b780593f1e5b62c02a41b683944291ecda0352dd36b124087f7b,NaN,NaN,,NaN,NaN,0,NaN
14,4,0f54dd12e503c7ea24b231567f7119b37f91d6a8515b106dcef19481cf90df80,SF25-29,Weiblich,,24:40,60.00,59,28
14,5,b5209396ac90a9b992da807cf23efa95904242a671e13aceaf3980baa69b3aa5,VM55-59,Männlich,,24:48,63.04,115,8
14,6,42dbf6ad0e14f57d0970514f9c031e692d0298a9da31a0c2dc3b2c89fbc1a23a,SM30-34,Männlich,,24:50,52.08,9,0
14,7,fe6b217580afdfb420a63b143fd3be1fd0658ea8945c5ed3cddfc98cd544562d,SM25-29,Männlich,,25:02,51.53,21,9
14,8,f78ca3111e10b780593f1e5b62c02a41b683944291ecda0352dd36b124087f7b,NaN,NaN,,NaN,NaN,0,NaN
14,9,83e2d648dc3fccbf3594512e4a710929a4da22ba35884477b9a2a178e9ffffa8,SF20-24,Weiblich,,26:36,55.64,3,0
14,10,ad23d5c04dc2ba5798b899dc9809b91182fc9708cab64c0c3f4bb45759ff8635,VM35-39,Männlich,,26:37,50.16,4,0
14,11,5c6ffa828c648bdca90b1295294c0123ad67807bade71943a960a9a515efb387,SF20-24,Weiblich,,29:29,50.20,1,0
14,12,60fbcb9caed15d99751dea19311a851d6ce232e2bee37e74b2724d0da906f0c0,SF30-34,Weiblich,,33:31,44.46,56,37
14,13,13f0769360414099a7763e3284d2f502f502c1da62227e52b579428492e135a7,SF30-34,Weiblich,,33:31,44.36,10,0
14,14,3884b64679c201d4050e25bcef1f75c4958d17936be632bf8823c5fe9ec0dc30,VF60-64,Weiblich,,41:51,47.03,2,0
14,15,a68485e947e49f42dbd7efc04599b36b6808850f9163fc0c84037374e504d09c,VF55-59,Weiblich,,53:50,34.09,76,15
14,16,ec973bd99c41628af732584be57af9b3cb749f0e5d70f246966a7d69715249a3,SM25-29,Männlich,,53:52,23.95,56,61
15,1,7654641b075f07c9da83dca2f2ad214a92f9dda919de879e2889621b67b82be4,VM40-44,Männlich,ASC Konstanz,19:51,69.77,11,0
15,2,66daff14c8384932123f43fcf0a7f97405a152e2fcbe189592d0f0271399fe4b,SM20-24,Männlich,,20:08,64.07,20,25
15,3,efed74b8af3a3345bc1da1838437c6a01052e1c13c99817fd9d92e9847e1d79b,SM25-29,Männlich,,20:18,63.55,10,2
15,4,1e719eef203bb2111c1b27aacf78e2531cba76c1d66a762ae8ab7aeb03f5e201,VM40-44,Männlich,,22:02,63.39,17,6
15,5,66daefad71dcee6315faeaed0954e6e1e7bd514fad4ed09091d4b9a173fc5e93,VM35-39,Männlich,,22:51,58.86,39,4
15,6,35952e7b78d9a4d0213f00efb1d6306a6323ccbac6f6d6a84bab0cb1bff6c741,VM45-49,Männlich,,23:29,62.31,6,0
15,7,0f54dd12e503c7ea24b231567f7119b37f91d6a8515b106dcef19481cf90df80,SF25-29,Weiblich,,24:25,60.61,59,28
15,8,94991abe86716d03fea3cc0e604cdb68e9f0a0e706b0c8c9c18f57692ede1661,SF30-34,Weiblich,San Francisco Road Runners Club,25:33,58.19,33,3
15,9,d9b3b57a8f4c49571da9661a3d744af9ffd9320ab786cb3d62a798cb953b22ca,VM60-64,Männlich,,26:22,61.88,1,0
15,10,1be5a4bc82024ffc143ad211bdf364a72cdf914c6287a740bd23a9c5d546c7e4,VM60-64,Männlich,,26:23,61.84,36,4
15,11,ec973bd99c41628af732584be57af9b3cb749f0e5d70f246966a7d69715249a3,SM25-29,Männlich,,26:25,48.83,56,61
15,12,fb6c056bdbb1c70a9381bf1a9ad8e59d64188001e67448cbb9296b8528ad167b,VM45-49,Männlich,,27:17,52.35,11,1
15,13,1be57eaa3355c5f3fc5666f3dcf0f2c609e7ccceb7702ef800fc7be62f4033cb,VM50-54,Männlich,Team beVegt.de,27:31,53.60,157,90
15,14,765f889c200ca1111f36ecdd924a0732796af591c43e959b91ba3675b9a25a22,SF30-34,Weiblich,,32:10,46.22,4,0
15,15,a404b94a99116375b442b2235853d7365104ec229d5afd24234d9e53e75ecce7,SF30-34,Weiblich,,32:27,45.92,5,0
15,16,13f0769360414099a7763e3284d2f502f502c1da62227e52b579428492e135a7,SF30-34,Weiblich,,32:28,45.79,10,0
15,17,bb7f1c6fa52a5eb25277edfa92134932b0fa4ddcd42bd07c882529107cbb8c20,SM30-34,Männlich,,32:36,39.88,3,0
15,18,60fbcb9caed15d99751dea19311a851d6ce232e2bee37e74b2724d0da906f0c0,SF30-34,Weiblich,,32:38,45.66,56,37
15,19,7bf89a07b3be1921e7e5efaa7d43b6a739a5ca72ff3ceda551484ed99add220c,JW10,Weiblich,,33:08,54.68,12,4
15,20,7a92cfe30678f97085fd25d04c1fd5d9be248e36e2a4cd5854bb418bb226f119,VF40-44,Weiblich,,33:08,46.78,29,12
15,21,a68485e947e49f42dbd7efc04599b36b6808850f9163fc0c84037374e504d09c,VF55-59,Weiblich,,52:10,35.18,76,15
15,22,f2d1254fef7addba36e5b4b58edea5cf14b6488b50120dc03208c1d1aeede71a,VF55-59,Weiblich,Laufen gegen Leiden eV,52:12,34.23,157,156
16,1,5d29afebda73247e597d44a1f16058c981bf714738be6e65232961379a8ba569,SM25-29,Männlich,,19:40,65.59,175,7
16,2,66daff14c8384932123f43fcf0a7f97405a152e2fcbe189592d0f0271399fe4b,SM20-24,Männlich,,20:00,64.50,20,25
16,3,d724dca0cb6f7f76ec13b5733fc3b82d75f05822d2889e7b78502bdc5e380401,SM30-34,Männlich,ASC Konstanz,20:12,64.93,6,0
16,4,a2791ea4c881a3202182856f54298cf8008ad9e0b54137b1c55fe552467771dc,SM25-29,Männlich,,22:06,58.45,26,13
16,5,f78ca3111e10b780593f1e5b62c02a41b683944291ecda0352dd36b124087f7b,NaN,NaN,,NaN,NaN,0,NaN
16,6,e40883def69cfcf12777d84346578e519e08dd85f8fb3b83a19667791934c990,SM25-29,Männlich,,23:29,54.93,19,1
16,7,fb6c056bdbb1c70a9381bf1a9ad8e59d64188001e67448cbb9296b8528ad167b,VM45-49,Männlich,,24:14,58.94,11,1
16,8,3e93c348301e4fb97a4448209a561cc4b42d185d3df990f4ff51632eb8964ee1,VM65-69,Männlich,,24:27,71.30,138,137
16,9,b5209396ac90a9b992da807cf23efa95904242a671e13aceaf3980baa69b3aa5,VM55-59,Männlich,,24:55,62.74,115,8
16,10,d4eb39e64e8644405b969ee9e1467a18a4528c35f86bff3c086ef1ae5f1d2a30,SF30-34,Weiblich,,25:39,57.70,65,16
16,11,ec5e5be37e880ca15c53d991aefe0255337e3517893091794b5e019359429d65,SF30-34,Weiblich,,26:08,56.70,50,2
16,12,66d53bb98ec3ae73a00ff732952c2ade850ea9cd93a90c3c832de7a0a8e62adf,VF35-39,Weiblich,,26:17,56.88,1,0
16,13,a55551e3fad1833b2fdad4305929db6c4316b0d593a065f7c47bedb77fe0c222,VM75-79,Männlich,,27:59,70.28,65,11
16,14,8355d0cba9402118e4176b7782c915f8e68a97a483adf38a5989fd15c48b8da3,VF35-39,Weiblich,Chepstow Harriers,28:08,53.14,135,65
16,15,527f241c112925f841a5d7097c335f0bbdc10284d74ddd6e0b3652696e9ee4a3,VF35-39,Weiblich,,28:09,53.11,1,0
16,16,5e541eac2dd0127f8e2d9da34b04054953c2a9a118a81853f08e3302b6d474f2,VM60-64,Männlich,,28:20,57.59,39,15
16,17,2e8c3604e5cae1dcfe467d19aa8c26bd1133bd19f0f0313a6d1bd72edf7d4d4e,VM60-64,Männlich,,28:24,56.98,1,0
16,18,83e2d648dc3fccbf3594512e4a710929a4da22ba35884477b9a2a178e9ffffa8,SF20-24,Weiblich,,29:03,50.95,3,0
16,19,ad23d5c04dc2ba5798b899dc9809b91182fc9708cab64c0c3f4bb45759ff8635,VM35-39,Männlich,,29:03,45.96,4,0
16,20,8896ecf3a81ba1c55964ba17bf62c1d7651c7527da084bcb94451df7b8fd82af,JW11-14,Weiblich,,35:08,47.34,8,1
16,21,1e719eef203bb2111c1b27aacf78e2531cba76c1d66a762ae8ab7aeb03f5e201,VM40-44,Männlich,,35:10,39.72,17,6
16,22,7bf89a07b3be1921e7e5efaa7d43b6a739a5ca72ff3ceda551484ed99add220c,JW10,Weiblich,,38:32,47.02,12,4
16,23,eef395eaf7637cd2e907460a3e5bba2c9c84e6709195c878b2b5fd46629d53cc,VF40-44,Weiblich,ASC Konstanz,38:33,39.90,22,111
17,1,d724dca0cb6f7f76ec13b5733fc3b82d75f05822d2889e7b78502bdc5e380401,SM30-34,Männlich,ASC Konstanz,20:23,64.35,6,0
17,2,42fbf00641480b17b63e2068eeed66bff7e11ccf6652053e3d2e8b52b6189255,VM50-54,Männlich,ASC Konstanz,22:26,66.79,105,13
17,3,54f2c6681e340349410a5f65ea61ea633f209e93e2d6f27892249f6fbfb9cff4,VM35-39,Männlich,Nick's Run Club,22:38,59.43,109,192
17,4,0f54dd12e503c7ea24b231567f7119b37f91d6a8515b106dcef19481cf90df80,SF25-29,Weiblich,,24:16,60.99,59,28
17,5,b5209396ac90a9b992da807cf23efa95904242a671e13aceaf3980baa69b3aa5,VM55-59,Männlich,,24:53,62.83,115,8
17,6,94991abe86716d03fea3cc0e604cdb68e9f0a0e706b0c8c9c18f57692ede1661,SF30-34,Weiblich,San Francisco Road Runners Club,26:17,56.56,33,3
17,7,a404b94a99116375b442b2235853d7365104ec229d5afd24234d9e53e75ecce7,SF30-34,Weiblich,,32:05,46.44,5,0
17,8,60fbcb9caed15d99751dea19311a851d6ce232e2bee37e74b2724d0da906f0c0,SF30-34,Weiblich,,32:06,46.42,56,37
17,9,bb7f1c6fa52a5eb25277edfa92134932b0fa4ddcd42bd07c882529107cbb8c20,SM30-34,Männlich,,32:07,40.48,3,0
17,10,3e2b66e1377dc80951554abe94b8ecd95d744f96a54ecabe8115ab698501d66b,VM35-39,Männlich,,34:04,39.19,108,49
17,11,a68485e947e49f42dbd7efc04599b36b6808850f9163fc0c84037374e504d09c,VF55-59,Weiblich,,48:20,37.97,76,15
17,12,eef395eaf7637cd2e907460a3e5bba2c9c84e6709195c878b2b5fd46629d53cc,VF40-44,Weiblich,ASC Konstanz,48:22,31.81,22,111
18,1,ec973bd99c41628af732584be57af9b3cb749f0e5d70f246966a7d69715249a3,SM25-29,Männlich,,20:23,63.29,56,61
18,2,66daff14c8384932123f43fcf0a7f97405a152e2fcbe189592d0f0271399fe4b,SM20-24,Männlich,,20:25,63.18,20,25
18,3,6477e8b30d7ff35e4196ac94b1c6fbabaa9d3a31e1bd6a99635a105f2d5de591,SM30-34,Männlich,,20:42,62.80,19,0
18,4,d724dca0cb6f7f76ec13b5733fc3b82d75f05822d2889e7b78502bdc5e380401,SM30-34,Männlich,ASC Konstanz,21:14,61.77,6,0
18,5,42fbf00641480b17b63e2068eeed66bff7e11ccf6652053e3d2e8b52b6189255,VM50-54,Männlich,ASC Konstanz,22:52,66.11,105,13
18,6,0f54dd12e503c7ea24b231567f7119b37f91d6a8515b106dcef19481cf90df80,SF25-29,Weiblich,,24:24,60.66,59,28
18,7,fe6b217580afdfb420a63b143fd3be1fd0658ea8945c5ed3cddfc98cd544562d,SM25-29,Männlich,,24:53,51.91,21,9
18,8,b5209396ac90a9b992da807cf23efa95904242a671e13aceaf3980baa69b3aa5,VM55-59,Männlich,,24:54,62.78,115,8
18,9,94991abe86716d03fea3cc0e604cdb68e9f0a0e706b0c8c9c18f57692ede1661,SF30-34,Weiblich,San Francisco Road Runners Club,25:43,57.81,33,3
18,10,7a92cfe30678f97085fd25d04c1fd5d9be248e36e2a4cd5854bb418bb226f119,VF40-44,Weiblich,,26:58,57.48,29,12
18,11,a55551e3fad1833b2fdad4305929db6c4316b0d593a065f7c47bedb77fe0c222,VM75-79,Männlich,,28:08,69.91,65,11
18,12,f78ca3111e10b780593f1e5b62c02a41b683944291ecda0352dd36b124087f7b,NaN,NaN,,NaN,NaN,0,NaN
18,13,1a1f05f9a1d5aafff368e206d2605f475db5fbfd4f30cf158812dee01337fde2,SF25-29,Weiblich,,29:43,49.80,39,0
18,14,60fbcb9caed15d99751dea19311a851d6ce232e2bee37e74b2724d0da906f0c0,SF30-34,Weiblich,,32:20,46.08,56,37
18,15,f78ca3111e10b780593f1e5b62c02a41b683944291ecda0352dd36b124087f7b,NaN,NaN,,NaN,NaN,0,NaN
18,16,731fa7479f06b6d180c0487f4e871db6873f1620c2699d08ee442497594b8c6f,SF25-29,Weiblich,,51:47,28.58,1,0
18,17,a68485e947e49f42dbd7efc04599b36b6808850f9163fc0c84037374e504d09c,VF55-59,Weiblich,,52:02,35.27,76,15
18,18,3e93c348301e4fb97a4448209a561cc4b42d185d3df990f4ff51632eb8964ee1,VM65-69,Männlich,,52:06,33.46,138,137
19,1,66daff14c8384932123f43fcf0a7f97405a152e2fcbe189592d0f0271399fe4b,SM20-24,Männlich,,19:59,64.55,20,25
19,2,ec973bd99c41628af732584be57af9b3cb749f0e5d70f246966a7d69715249a3,SM25-29,Männlich,,20:56,61.62,56,61
19,3,fb6c056bdbb1c70a9381bf1a9ad8e59d64188001e67448cbb9296b8528ad167b,VM45-49,Männlich,,22:23,63.81,11,1
19,4,42fbf00641480b17b63e2068eeed66bff7e11ccf6652053e3d2e8b52b6189255,VM50-54,Männlich,ASC Konstanz,22:38,66.79,105,13
19,5,de404fd142e59f1a244240487bf1f97b576c3df879439a626c52ce646e943442,SF25-29,Weiblich,,27:45,53.33,8,0
19,6,1be5a4bc82024ffc143ad211bdf364a72cdf914c6287a740bd23a9c5d546c7e4,VM60-64,Männlich,,27:45,58.80,36,4
19,7,a55551e3fad1833b2fdad4305929db6c4316b0d593a065f7c47bedb77fe0c222,VM75-79,Männlich,,28:30,69.01,65,11
19,8,992aa4e8164857223149f5e4835a2b2a2859cb8821f096a9b1afca5baa904c98,VF60-64,Weiblich,,34:34,56.94,19,2
19,9,f7e21130ef3f93f26c3a47f2940c1c91761b59235d6b27ffb51b9f93516eed6b,VM65-69,Männlich,,42:25,39.53,69,28
19,10,6285d8837b4d32d7cc879cbeaf02c824fc0bf707b4004210cd32ab9a57291c31,VF50-54,Weiblich,,49:04,34.17,11,0
19,11,60fbcb9caed15d99751dea19311a851d6ce232e2bee37e74b2724d0da906f0c0,SF30-34,Weiblich,,49:05,30.36,56,37
20,1,54f2c6681e340349410a5f65ea61ea633f209e93e2d6f27892249f6fbfb9cff4,VM35-39,Männlich,Nick's Run Club,22:32,59.69,109,192
20,2,42fbf00641480b17b63e2068eeed66bff7e11ccf6652053e3d2e8b52b6189255,VM50-54,Männlich,ASC Konstanz,22:35,66.94,105,13
20,3,93e912e69b5b3259e5cbcc2d2eaa37217e04233728e4c3a78764b00916b776ac,SF30-34,Weiblich,Team beVegt.de,23:57,61.80,44,9
20,4,3ae290d22310bcf16b7eb9007b62994cd14a3fc8e58439c43e86d85740fb39e7,SM30-34,Männlich,Team beVegt.de,24:13,53.41,37,4
20,5,0f8c7fcf36176f617f21849d9469a34a3fca28c52e524815fe8b2cc079f187cc,SF25-29,Weiblich,,25:46,57.44,3,1
20,6,60fbcb9caed15d99751dea19311a851d6ce232e2bee37e74b2724d0da906f0c0,SF30-34,Weiblich,,32:48,45.43,56,37
20,7,3e2b66e1377dc80951554abe94b8ecd95d744f96a54ecabe8115ab698501d66b,VM35-39,Männlich,,34:43,38.45,108,49
20,8,dfc347949db1babbb35ffa9d15c1a8350ab47b7a90d6aa79d8ce2a2371fb36ca,SM25-29,Männlich,ASC Konstanz,34:45,37.12,4,12
21,1,4ace16efa9e8c61dcef9f7f54b0968a1f50d1e0763ec1d123543b790b0b2ed14,SM30-34,Männlich,Stroud &amp; District AC,18:46,69.27,26,4
21,2,723ac948e7885dd5f3813edf03a54c74917891caef448e38e879c90fc24f56a3,VM35-39,Männlich,Nick's Run Club,20:51,63.23,145,3
21,3,3ae290d22310bcf16b7eb9007b62994cd14a3fc8e58439c43e86d85740fb39e7,SM30-34,Männlich,Team beVegt.de,21:10,61.10,37,4
21,4,42fbf00641480b17b63e2068eeed66bff7e11ccf6652053e3d2e8b52b6189255,VM50-54,Männlich,ASC Konstanz,22:17,67.84,105,13
21,5,d4eb39e64e8644405b969ee9e1467a18a4528c35f86bff3c086ef1ae5f1d2a30,SF30-34,Weiblich,,22:57,64.49,65,16
21,6,1be5a4bc82024ffc143ad211bdf364a72cdf914c6287a740bd23a9c5d546c7e4,VM60-64,Männlich,,25:04,65.09,36,4
21,7,eb5701b8b410c44e0ec25db25ff97d3db211eaedd35a693d98049acc15420eae,SF30-34,Weiblich,Nick's Run Club,25:04,59.11,168,13
21,8,ebb78d78b218c265b6d11a209b282a09a5b5c56e987acac6ceb376f2547dd6ed,SF30-34,Weiblich,,36:20,41.01,120,35
21,9,60fbcb9caed15d99751dea19311a851d6ce232e2bee37e74b2724d0da906f0c0,SF30-34,Weiblich,,37:57,39.26,56,37
21,10,9b233593b8760f9eb3e8cefef5769dd7b62e9e728c013915d79d8d82f830c7fd,VF35-39,Weiblich,,38:00,39.47,63,26
21,11,98e4278bd1b6b40466eebeb54496040ac4fcdaacbdd237942c003335315a5297,VM70-74,Männlich,,40:21,44.24,83,16
21,12,811b1313b093a029151a088150f4703ae1ca4bdfcd356cd7b6bfbac86d8249a5,VF60-64,Weiblich,,40:37,48.46,167,10
21,13,93e912e69b5b3259e5cbcc2d2eaa37217e04233728e4c3a78764b00916b776ac,SF30-34,Weiblich,Team beVegt.de,40:39,36.41,44,9
22,1,62ea5bad1c64b5b91bf5ba98a6c3c422fc2efb94e4a21d4a4d8d6b69bf69fe60,SM25-29,Männlich,ASC Konstanz,17:42,72.88,2,0
22,2,23188fd182b2d785bda167bc3cf0c23f1ce1d787a392bd45319bbbe285ef810b,SM25-29,Männlich,ASC Konstanz,18:58,68.10,7,0
22,3,efed74b8af3a3345bc1da1838437c6a01052e1c13c99817fd9d92e9847e1d79b,SM25-29,Männlich,,21:20,60.47,10,2
22,4,93e912e69b5b3259e5cbcc2d2eaa37217e04233728e4c3a78764b00916b776ac,SF30-34,Weiblich,Team beVegt.de,21:27,69.00,44,9
22,5,3ae290d22310bcf16b7eb9007b62994cd14a3fc8e58439c43e86d85740fb39e7,SM30-34,Männlich,Team beVegt.de,21:28,60.25,37,4
22,6,d724dca0cb6f7f76ec13b5733fc3b82d75f05822d2889e7b78502bdc5e380401,SM30-34,Männlich,ASC Konstanz,21:32,60.91,6,0
22,7,4f62945b9b10bcd4d22d5a57bf34f7d1bd6905709776ee62ebb6c95b9164d552,VM40-44,Männlich,,21:42,62.90,29,9
22,8,42fbf00641480b17b63e2068eeed66bff7e11ccf6652053e3d2e8b52b6189255,VM50-54,Männlich,ASC Konstanz,22:30,67.19,105,13
22,9,d4eb39e64e8644405b969ee9e1467a18a4528c35f86bff3c086ef1ae5f1d2a30,SF30-34,Weiblich,,22:48,64.91,65,16
22,10,4ace16efa9e8c61dcef9f7f54b0968a1f50d1e0763ec1d123543b790b0b2ed14,SM30-34,Männlich,Stroud &amp; District AC,22:49,56.98,26,4
22,11,a55551e3fad1833b2fdad4305929db6c4316b0d593a065f7c47bedb77fe0c222,VM75-79,Männlich,,28:31,68.97,65,11
22,12,13f0769360414099a7763e3284d2f502f502c1da62227e52b579428492e135a7,SF30-34,Weiblich,,30:16,49.12,10,0
22,13,60fbcb9caed15d99751dea19311a851d6ce232e2bee37e74b2724d0da906f0c0,SF30-34,Weiblich,,30:16,49.23,56,37
22,14,0dab42aa5d6a2ba6826a5a1f434a30ee5055f1d998e74897110c48a852bd5702,SF20-24,Weiblich,,40:26,36.60,2,0
22,15,9b233593b8760f9eb3e8cefef5769dd7b62e9e728c013915d79d8d82f830c7fd,VF35-39,Weiblich,,40:49,36.75,63,26
22,16,dfc347949db1babbb35ffa9d15c1a8350ab47b7a90d6aa79d8ce2a2371fb36ca,SM25-29,Männlich,ASC Konstanz,40:49,31.60,4,12
23,1,66daff14c8384932123f43fcf0a7f97405a152e2fcbe189592d0f0271399fe4b,SM20-24,Männlich,,20:38,62.52,20,25
23,2,275fce6aff801b41f6da193617186cdbd93185607946f8976491bdba0e644d07,SM25-29,Männlich,,20:42,62.32,9,2
23,3,ec973bd99c41628af732584be57af9b3cb749f0e5d70f246966a7d69715249a3,SM25-29,Männlich,,20:55,61.67,56,61
23,4,e482aadfcd4df49ab234b2fcd80702bcd472d0566ab0fd46596107826ce6bbe0,VM50-54,Männlich,,21:18,69.25,3,0
23,5,1e719eef203bb2111c1b27aacf78e2531cba76c1d66a762ae8ab7aeb03f5e201,VM40-44,Männlich,,22:34,61.89,17,6
23,6,b5209396ac90a9b992da807cf23efa95904242a671e13aceaf3980baa69b3aa5,VM55-59,Männlich,,24:31,63.77,115,8
23,7,3ae290d22310bcf16b7eb9007b62994cd14a3fc8e58439c43e86d85740fb39e7,SM30-34,Männlich,Team beVegt.de,27:17,47.40,37,4
23,8,93e912e69b5b3259e5cbcc2d2eaa37217e04233728e4c3a78764b00916b776ac,SF30-34,Weiblich,Team beVegt.de,27:18,54.21,44,9
23,9,a404b94a99116375b442b2235853d7365104ec229d5afd24234d9e53e75ecce7,SF30-34,Weiblich,,29:09,51.11,5,0
23,10,60fbcb9caed15d99751dea19311a851d6ce232e2bee37e74b2724d0da906f0c0,SF30-34,Weiblich,,29:10,51.09,56,37
23,11,a68485e947e49f42dbd7efc04599b36b6808850f9163fc0c84037374e504d09c,VF55-59,Weiblich,,46:42,39.29,76,15
23,12,eef395eaf7637cd2e907460a3e5bba2c9c84e6709195c878b2b5fd46629d53cc,VF40-44,Weiblich,ASC Konstanz,46:45,32.91,22,111
24,1,50ff24e6fe978c240e7fbca521f00c660bfb748161c319fd07a2d730f00be9c4,SM25-29,Männlich,,17:17,74.64,2,0
24,2,d4eb39e64e8644405b969ee9e1467a18a4528c35f86bff3c086ef1ae5f1d2a30,SF30-34,Weiblich,,22:50,64.82,65,16
24,3,6db4be08bafc1a11d9db8de81e6686f8868d8922b8cfc9f12b4dcb9986f3c685,SM25-29,Männlich,,22:51,56.46,4,0
24,4,0f54dd12e503c7ea24b231567f7119b37f91d6a8515b106dcef19481cf90df80,SF25-29,Weiblich,,24:07,61.37,59,28
24,5,35952e7b78d9a4d0213f00efb1d6306a6323ccbac6f6d6a84bab0cb1bff6c741,VM45-49,Männlich,,24:20,60.14,6,0
24,6,b5209396ac90a9b992da807cf23efa95904242a671e13aceaf3980baa69b3aa5,VM55-59,Männlich,,24:23,64.11,115,8
24,7,fe6b217580afdfb420a63b143fd3be1fd0658ea8945c5ed3cddfc98cd544562d,SM25-29,Männlich,,24:44,52.22,21,9
24,8,3e93c348301e4fb97a4448209a561cc4b42d185d3df990f4ff51632eb8964ee1,VM65-69,Männlich,,24:46,70.39,138,137
24,9,dfc347949db1babbb35ffa9d15c1a8350ab47b7a90d6aa79d8ce2a2371fb36ca,SM25-29,Männlich,ASC Konstanz,26:23,48.89,4,12
24,10,2ea48772c2888f328696d6eb7b21e09d413fdcc76f36cd7647351ed379f354dd,VF45-49,Weiblich,,26:55,59.57,33,30
24,11,de404fd142e59f1a244240487bf1f97b576c3df879439a626c52ce646e943442,SF25-29,Weiblich,,27:49,53.21,8,0
24,12,a55551e3fad1833b2fdad4305929db6c4316b0d593a065f7c47bedb77fe0c222,VM75-79,Männlich,,28:03,70.11,65,11
24,13,60fbcb9caed15d99751dea19311a851d6ce232e2bee37e74b2724d0da906f0c0,SF30-34,Weiblich,,31:32,47.25,56,37
24,14,992aa4e8164857223149f5e4835a2b2a2859cb8821f096a9b1afca5baa904c98,VF60-64,Weiblich,,35:24,55.60,19,2
24,15,f7e21130ef3f93f26c3a47f2940c1c91761b59235d6b27ffb51b9f93516eed6b,VM65-69,Männlich,,38:54,43.10,69,28
